id_pedido,data,categoria,regiao,canal,quantidade,preco_unitario,receita
8333,2024-12-27,Esportes,Sudeste,App,1,347.99,347.99
8334,2023-02-09,Livros,Centro-Oeste,Site,4,80.02,320.08
8335,2023-12-23,Eletrônicos,Sudeste,Site,3,3215.92,9647.76
8336,2023-12-19,Vestuário,Sul,Site,1,81.74,81.74
8337,2024-08-14,Vestuário,Centro-Oeste,Marketplace,2,281.54,563.08
8338,2024-08-17,Vestuário,Sul,App,4,235.94,943.76
8339,2023-08-30,Vestuário,Sudeste,Site,4,267.31,1069.24
8340,2023-08-02,Vestuário,Centro-Oeste,App,2,390.9,781.8
8341,2023-04-04,Esportes,Sul,App,3,377.09,1131.27
8342,2023-08-31,Esportes,Sudeste,App,2,587.61,1175.22
8343,2024-09-30,Vestuário,Sudeste,Site,2,252.73,505.46
8344,2024-03-07,Eletrônicos,Sudeste,App,1,3431.51,3431.51
8345,2024-01-12,Eletrônicos,Nordeste,Site,4,1615.59,6462.36
8346,2023-05-22,Livros,Sul,Marketplace,4,119.92,479.68
8347,2024-12-04,Vestuário,Nordeste,Marketplace,4,51.41,205.64
8348,2024-11-05,Eletrônicos,Sul,App,4,2280.2,9120.8
8349,2023-09-24,Casa,Centro-Oeste,Marketplace,3,259.58,778.74
8350,2023-11-19,Casa,Sudeste,Site,2,175.25,350.5
8351,2023-10-21,Eletrônicos,Sudeste,Site,2,2183.28,4366.56
8352,2023-05-12,Eletrônicos,Sudeste,App,3,1242.77,3728.31
8353,2023-04-16,Casa,Sudeste,Marketplace,4,641.01,2564.04
8354,2023-01-14,Eletrônicos,Sul,Site,4,1823.49,7293.96
8355,2023-11-12,Livros,Sudeste,Marketplace,3,85.7,257.1
8356,2024-08-30,Livros,Sudeste,Site,3,77.08,231.24
8357,2023-07-25,Vestuário,Sudeste,Site,4,135.47,541.88
8358,2024-09-01,Livros,Sudeste,App,1,64.6,64.6
8359,2023-10-09,Livros,Sudeste,App,1,85.1,85.1
8360,2023-02-01,Casa,Norte,App,1,476.88,476.88
8361,2024-06-17,Livros,Sudeste,Marketplace,4,27.52,110.08
8362,2023-07-06,Esportes,Centro-Oeste,App,1,295.32,295.32
8363,2024-02-18,Livros,Norte,Site,3,119.93,359.79
8364,2023-02-27,Livros,Centro-Oeste,App,4,79.13,316.52
8365,2023-12-30,Eletrônicos,Sudeste,App,3,1692.52,5077.56
8366,2024-08-25,Vestuário,Nordeste,Site,3,88.01,264.03
8367,2024-03-13,Eletrônicos,Sudeste,Site,4,457.18,1828.72
8368,2023-05-27,Esportes,Sul,Site,1,154.8,154.8
8369,2023-02-15,Eletrônicos,Sudeste,App,2,491.65,983.3
8370,2024-10-15,Vestuário,Sul,Marketplace,4,96.62,386.48
8371,2023-07-24,Livros,Sul,Site,4,77.38,309.52
8372,2023-11-26,Eletrônicos,Sudeste,Site,4,540.1,2160.4
8373,2024-11-20,Casa,Norte,App,3,659.5,1978.5
8374,2024-11-13,Livros,Sudeste,Site,2,57.66,115.32
8375,2023-06-14,Esportes,Sudeste,Site,4,491.55,1966.2
8376,2024-05-12,Vestuário,Norte,App,2,260.66,521.32
8377,2024-09-18,Vestuário,Centro-Oeste,Marketplace,3,217.42,652.26
8378,2024-06-30,Casa,Sudeste,Marketplace,4,272.64,1090.56
8379,2024-03-02,Eletrônicos,Sudeste,Marketplace,1,2580.35,2580.35
8380,2024-01-14,Esportes,Sudeste,App,1,477.87,477.87
8381,2023-01-24,Casa,Sudeste,App,2,623.2,1246.4
8382,2023-01-14,Eletrônicos,Sudeste,Marketplace,1,2081.68,2081.68
8383,2023-09-13,Eletrônicos,Sudeste,Site,1,2089.34,2089.34
8384,2023-01-29,Casa,Sudeste,Marketplace,1,671.86,671.86
8385,2024-12-25,Livros,Nordeste,Site,4,97.22,388.88
8386,2023-04-19,Esportes,Norte,Marketplace,3,245.06,735.18
8387,2024-12-11,Casa,Sul,Site,4,81.81,327.24
8388,2023-08-15,Vestuário,Sul,App,2,259.77,519.54
8389,2023-03-21,Livros,Nordeste,Marketplace,1,34.37,34.37
8390,2024-03-17,Eletrônicos,Centro-Oeste,App,4,1445.11,5780.44
8391,2023-07-05,Esportes,Norte,App,2,206.82,413.64
8392,2023-11-06,Vestuário,Centro-Oeste,Site,3,356.96,1070.88
8393,2023-04-23,Vestuário,Sudeste,App,4,318.94,1275.76
8394,2024-10-15,Vestuário,Centro-Oeste,Site,3,69.72,209.16
8395,2023-07-16,Esportes,Sul,App,3,355.61,1066.83
8396,2023-03-09,Casa,Sul,Site,1,653.42,653.42
8397,2024-06-23,Livros,Sudeste,Site,2,64.14,128.28
8398,2024-06-06,Esportes,Sudeste,App,1,767.66,767.66
8399,2023-05-20,Livros,Sudeste,App,4,87.5,350.0
8400,2023-04-16,Esportes,Sudeste,App,2,788.93,1577.86
8401,2023-09-20,Esportes,Sudeste,Marketplace,4,262.5,1050.0
8402,2023-05-02,Vestuário,Sul,Site,2,76.13,152.26
8403,2024-07-19,Casa,Sul,App,2,313.63,627.26
8404,2023-12-03,Esportes,Centro-Oeste,Marketplace,4,109.93,439.72
8405,2023-12-30,Esportes,Centro-Oeste,Marketplace,2,217.75,435.5
8406,2024-12-25,Livros,Norte,Marketplace,2,40.48,80.96
8407,2024-07-18,Vestuário,Centro-Oeste,Marketplace,3,194.85,584.55
8408,2023-07-31,Esportes,Centro-Oeste,Site,1,311.23,311.23
8409,2024-07-01,Vestuário,Sudeste,Site,3,390.57,1171.71
8410,2024-05-02,Casa,Sul,App,4,195.04,780.16
8411,2023-01-29,Casa,Sudeste,Site,4,573.11,2292.44
8412,2023-10-27,Eletrônicos,Sudeste,Site,1,3308.11,3308.11
8413,2023-04-20,Eletrônicos,Sudeste,App,1,2864.08,2864.08
8414,2024-02-20,Livros,Sul,Marketplace,2,33.76,67.52
8415,2024-02-07,Casa,Sul,Site,1,119.65,119.65
8416,2024-03-10,Esportes,Sul,App,4,278.12,1112.48
8417,2023-07-07,Vestuário,Sudeste,Site,3,368.71,1106.13
8418,2024-06-17,Livros,Sudeste,App,3,37.54,112.62
8419,2024-01-04,Casa,Sudeste,Site,2,243.06,486.12
8420,2024-01-02,Casa,Sul,Site,3,810.59,2431.77
8421,2024-01-14,Vestuário,Sul,Marketplace,3,390.86,1172.58
8422,2023-05-03,Eletrônicos,Sul,Site,2,1621.25,3242.5
8423,2023-07-14,Casa,Nordeste,Marketplace,4,766.12,3064.48
8424,2024-06-03,Vestuário,Sul,Marketplace,2,325.86,651.72
8425,2023-06-29,Vestuário,Sudeste,Marketplace,2,261.57,523.14
8426,2024-11-03,Casa,Sudeste,Marketplace,2,184.53,369.06
8427,2024-07-14,Esportes,Nordeste,App,4,361.79,1447.16
8428,2024-06-17,Vestuário,Nordeste,Site,4,90.64,362.56
8429,2023-03-12,Vestuário,Norte,App,1,239.29,239.29
8430,2023-01-18,Eletrônicos,Sudeste,Marketplace,2,3998.76,7997.52
8431,2024-11-17,Vestuário,Nordeste,Site,2,235.11,470.22
8432,2024-10-08,Vestuário,Sul,App,3,230.37,691.11
8433,2024-04-06,Vestuário,Sudeste,Marketplace,2,152.54,305.08
8434,2024-06-07,Eletrônicos,Nordeste,Marketplace,3,2951.81,8855.43
8435,2024-09-16,Casa,Sudeste,App,1,866.51,866.51
8436,2024-02-06,Vestuário,Sul,App,1,179.56,179.56
8437,2024-11-09,Vestuário,Nordeste,Site,4,398.49,1593.96
8438,2023-06-13,Livros,Sul,Site,1,71.57,71.57
8439,2024-10-14,Vestuário,Centro-Oeste,App,1,107.97,107.97
8440,2023-05-29,Casa,Sul,Marketplace,3,214.4,643.2
8441,2023-07-27,Vestuário,Sudeste,Site,2,256.6,513.2
8442,2024-07-11,Esportes,Sul,Marketplace,2,203.39,406.78
8443,2023-07-19,Casa,Sudeste,App,4,861.97,3447.88
8444,2024-06-21,Casa,Nordeste,App,2,399.77,799.54
8445,2024-07-06,Eletrônicos,Sudeste,Site,1,493.04,493.04
8446,2023-06-16,Vestuário,Sul,Marketplace,3,58.06,174.18
8447,2023-05-05,Vestuário,Sul,Site,4,142.17,568.68
8448,2023-10-19,Eletrônicos,Norte,Site,3,1043.69,3131.07
8449,2023-11-20,Vestuário,Nordeste,Marketplace,3,261.48,784.44
8450,2023-07-14,Casa,Sul,Site,4,373.85,1495.4
8451,2023-09-17,Esportes,Sudeste,Site,3,393.57,1180.71
8452,2023-01-18,Casa,Nordeste,Site,3,608.16,1824.48
8453,2023-04-07,Vestuário,Sudeste,Site,1,355.32,355.32
8454,2023-10-06,Livros,Sudeste,Marketplace,1,59.36,59.36
8455,2024-11-03,Esportes,Norte,App,1,143.73,143.73
8456,2023-02-01,Eletrônicos,Sudeste,App,2,2290.1,4580.2
8457,2023-06-16,Livros,Sudeste,Site,4,94.01,376.04
8458,2024-09-15,Vestuário,Sudeste,Site,3,374.91,1124.73
8459,2024-07-20,Eletrônicos,Sudeste,Site,1,1550.77,1550.77
8460,2024-02-12,Casa,Sudeste,App,3,791.81,2375.43
8461,2024-03-03,Casa,Sudeste,Marketplace,3,667.85,2003.55
8462,2023-02-20,Vestuário,Nordeste,App,3,258.36,775.08
8463,2024-05-25,Esportes,Nordeste,Marketplace,1,382.43,382.43
8464,2024-12-16,Livros,Sul,App,2,51.63,103.26
8465,2023-07-12,Eletrônicos,Norte,Marketplace,1,2656.83,2656.83
8466,2024-06-18,Eletrônicos,Norte,Marketplace,1,2765.54,2765.54
8467,2023-09-02,Casa,Centro-Oeste,Site,1,667.99,667.99
8468,2024-03-15,Casa,Sudeste,App,1,808.56,808.56
8469,2023-03-01,Eletrônicos,Centro-Oeste,App,2,2153.75,4307.5
8470,2023-10-05,Vestuário,Norte,App,2,197.24,394.48
8471,2024-01-29,Livros,Sul,Site,3,83.05,249.15
8472,2023-01-12,Esportes,Sudeste,App,1,617.63,617.63
8473,2023-08-11,Vestuário,Sudeste,Marketplace,4,261.79,1047.16
8474,2023-02-25,Livros,Sul,App,3,55.34,166.02
8475,2023-09-07,Vestuário,Sudeste,App,1,93.88,93.88
8476,2023-05-20,Livros,Sudeste,App,3,78.02,234.06
8477,2024-07-15,Esportes,Sudeste,App,1,490.01,490.01
8478,2023-02-21,Vestuário,Sul,App,4,71.98,287.92
8479,2024-12-17,Eletrônicos,Sul,App,2,2813.38,5626.76
8480,2024-12-04,Esportes,Nordeste,Site,2,458.83,917.66
8481,2024-01-24,Livros,Sul,Marketplace,3,30.5,91.5
8482,2024-12-29,Vestuário,Sudeste,App,3,314.15,942.45
8483,2024-09-14,Eletrônicos,Norte,Site,1,823.72,823.72
8484,2023-04-09,Casa,Sudeste,Site,1,647.4,647.4
8485,2024-01-17,Casa,Sul,Site,4,428.91,1715.64
8486,2024-09-10,Vestuário,Nordeste,App,1,298.48,298.48
8487,2023-02-09,Vestuário,Sul,Site,2,196.9,393.8
8488,2024-10-08,Casa,Sul,Site,2,886.27,1772.54
8489,2023-07-01,Casa,Norte,Site,1,579.9,579.9
8490,2024-12-04,Livros,Centro-Oeste,Site,4,110.87,443.48
8491,2024-12-26,Casa,Nordeste,Site,3,173.46,520.38
8492,2023-08-14,Eletrônicos,Norte,Site,3,3783.63,11350.89
8493,2023-06-16,Eletrônicos,Sudeste,Marketplace,4,2274.08,9096.32
8494,2024-01-14,Esportes,Sudeste,Site,2,172.51,345.02
8495,2023-05-13,Casa,Sudeste,Site,2,771.74,1543.48
8496,2024-03-10,Eletrônicos,Norte,Site,4,3629.89,14519.56
8497,2023-03-08,Livros,Sudeste,Site,2,59.13,118.26
8498,2023-11-06,Vestuário,Sudeste,App,4,255.08,1020.32
8499,2023-06-29,Esportes,Sudeste,App,3,539.56,1618.68
8500,2023-10-05,Casa,Nordeste,App,1,257.14,257.14
8501,2024-08-04,Casa,Sul,App,2,787.99,1575.98
8502,2023-12-01,Vestuário,Sudeste,App,3,166.23,498.69
8503,2024-11-11,Vestuário,Sudeste,Marketplace,2,101.87,203.74
8504,2024-12-15,Vestuário,Sudeste,App,3,215.51,646.53
8505,2023-03-13,Casa,Sudeste,Site,3,284.42,853.26
8506,2024-01-26,Eletrônicos,Nordeste,Marketplace,2,1935.58,3871.16
8507,2023-09-10,Esportes,Sul,App,1,733.7,733.7
8508,2024-08-09,Casa,Sudeste,Site,2,837.8,1675.6
8509,2023-10-23,Livros,Nordeste,Site,1,101.28,101.28
8510,2024-05-19,Vestuário,Nordeste,Site,4,64.17,256.68
8511,2024-08-27,Casa,Norte,Site,1,822.89,822.89
8512,2023-06-25,Esportes,Sudeste,App,3,707.44,2122.32
8513,2024-04-02,Esportes,Sul,App,1,541.24,541.24
8514,2024-04-18,Casa,Sudeste,Site,4,732.52,2930.08
8515,2023-07-20,Vestuário,Sul,App,3,348.26,1044.78
8516,2024-07-05,Eletrônicos,Sul,Marketplace,1,2620.96,2620.96
8517,2023-02-09,Casa,Sul,Site,1,276.71,276.71
8518,2023-09-16,Vestuário,Sudeste,Marketplace,4,135.4,541.6
8519,2023-11-20,Vestuário,Sul,Marketplace,1,292.62,292.62
8520,2024-11-22,Vestuário,Sul,App,4,225.43,901.72
8521,2023-04-12,Casa,Sudeste,App,2,891.77,1783.54
8522,2023-04-27,Livros,Sudeste,App,4,58.58,234.32
8523,2023-06-04,Casa,Norte,Site,4,323.06,1292.24
8524,2023-05-01,Vestuário,Sul,Site,1,196.15,196.15
8525,2023-05-11,Eletrônicos,Sul,Marketplace,3,1022.4,3067.2
8526,2023-04-10,Livros,Sul,Marketplace,1,31.87,31.87
8527,2024-10-22,Casa,Norte,Marketplace,1,205.47,205.47
8528,2024-12-08,Casa,Sul,Marketplace,1,401.57,401.57
8529,2024-08-28,Casa,Sul,App,1,164.31,164.31
8530,2024-03-22,Eletrônicos,Sudeste,App,2,3442.63,6885.26
8531,2023-06-27,Eletrônicos,Sudeste,Site,3,2880.34,8641.02
8532,2024-07-30,Livros,Centro-Oeste,Marketplace,4,93.37,373.48
8533,2024-09-20,Esportes,Sudeste,Marketplace,2,143.73,287.46
8534,2024-05-23,Eletrônicos,Centro-Oeste,App,1,2871.24,2871.24
8535,2023-06-04,Vestuário,Sudeste,Site,3,382.54,1147.62
8536,2024-02-17,Casa,Sudeste,Marketplace,2,779.37,1558.74
8537,2024-09-07,Eletrônicos,Norte,App,2,1288.02,2576.04
8538,2023-07-25,Eletrônicos,Nordeste,Marketplace,2,528.04,1056.08
8539,2024-02-19,Vestuário,Sudeste,Marketplace,3,146.83,440.49
8540,2024-02-14,Vestuário,Norte,Site,4,343.09,1372.36
8541,2024-09-07,Livros,Sudeste,App,2,89.49,178.98
8542,2024-01-09,Casa,Sudeste,App,3,529.56,1588.68
8543,2024-05-31,Eletrônicos,Centro-Oeste,Marketplace,2,3122.21,6244.42
8544,2024-06-11,Casa,Sul,App,2,866.08,1732.16
8545,2024-06-19,Vestuário,Sul,App,2,47.53,95.06
8546,2023-05-15,Eletrônicos,Norte,App,1,698.5,698.5
8547,2024-03-10,Esportes,Nordeste,Site,2,652.72,1305.44
8548,2024-04-18,Livros,Centro-Oeste,Site,3,99.58,298.74
8549,2023-11-09,Vestuário,Sudeste,Site,2,393.64,787.28
8550,2023-07-01,Livros,Nordeste,Marketplace,4,80.49,321.96
8551,2024-05-16,Eletrônicos,Sul,Site,4,1520.95,6083.8
8552,2024-02-11,Casa,Centro-Oeste,Site,4,602.72,2410.88
8553,2024-08-15,Vestuário,Sudeste,App,1,231.38,231.38
8554,2024-12-18,Eletrônicos,Sudeste,Site,2,2501.41,5002.82
8555,2023-06-03,Livros,Sudeste,App,1,107.17,107.17
8556,2023-11-19,Casa,Sudeste,Marketplace,2,648.24,1296.48
8557,2023-12-17,Casa,Sudeste,App,4,63.58,254.32
8558,2023-11-26,Eletrônicos,Sul,Site,1,971.6,971.6
8559,2024-03-10,Vestuário,Sul,Site,1,109.4,109.4
8560,2024-04-23,Casa,Nordeste,Marketplace,4,616.43,2465.72
8561,2023-06-24,Eletrônicos,Sul,App,2,1618.06,3236.12
8562,2023-10-25,Vestuário,Sudeste,Marketplace,3,176.95,530.85
8563,2024-08-13,Casa,Sudeste,App,2,196.81,393.62
8564,2024-10-17,Vestuário,Sudeste,Site,4,107.48,429.92
8565,2023-02-04,Esportes,Sul,Site,1,395.44,395.44
8566,2024-07-26,Vestuário,Centro-Oeste,App,4,320.86,1283.44
8567,2023-04-04,Eletrônicos,Sudeste,Marketplace,1,1790.78,1790.78
8568,2024-09-29,Vestuário,Sudeste,App,3,214.67,644.01
8569,2024-10-30,Vestuário,Sudeste,Site,2,120.65,241.3
8570,2023-05-11,Casa,Sul,Site,2,203.26,406.52
8571,2024-03-12,Vestuário,Sudeste,App,2,56.45,112.9
8572,2024-05-30,Eletrônicos,Sudeste,Marketplace,4,3712.12,14848.48
8573,2024-12-28,Eletrônicos,Sudeste,App,4,2960.89,11843.56
8574,2023-09-15,Casa,Nordeste,Marketplace,3,752.2,2256.6
8575,2023-10-11,Casa,Nordeste,Site,1,306.21,306.21
8576,2024-05-07,Casa,Sudeste,Site,1,765.83,765.83
8577,2023-11-08,Casa,Sudeste,Marketplace,4,367.03,1468.12
8578,2023-04-03,Eletrônicos,Sudeste,App,1,3537.06,3537.06
8579,2023-06-14,Esportes,Norte,Marketplace,2,742.71,1485.42
8580,2023-10-19,Vestuário,Sudeste,App,1,252.48,252.48
8581,2024-05-03,Eletrônicos,Sudeste,Site,4,2930.83,11723.32
8582,2024-07-14,Vestuário,Nordeste,App,4,371.03,1484.12
8583,2023-11-17,Casa,Nordeste,Marketplace,3,598.98,1796.94
8584,2024-12-30,Eletrônicos,Sudeste,Marketplace,1,759.4,759.4
8585,2023-06-09,Esportes,Sudeste,Marketplace,3,150.94,452.82
8586,2023-05-30,Vestuário,Sudeste,Marketplace,1,264.94,264.94
8587,2024-11-26,Vestuário,Norte,Marketplace,1,266.29,266.29
8588,2024-05-20,Eletrônicos,Sudeste,App,2,2763.07,5526.14
8589,2023-07-18,Eletrônicos,Sul,App,2,3543.83,7087.66
8590,2023-01-23,Casa,Norte,Site,3,487.51,1462.53
8591,2024-09-14,Casa,Centro-Oeste,App,2,328.73,657.46
8592,2024-02-09,Eletrônicos,Sul,Marketplace,1,1229.51,1229.51
8593,2023-01-14,Eletrônicos,Nordeste,Marketplace,1,2782.19,2782.19
8594,2024-05-30,Esportes,Sudeste,App,4,230.55,922.2
8595,2024-01-21,Eletrônicos,Sul,App,1,3085.46,3085.46
8596,2024-03-15,Livros,Sul,Marketplace,1,49.38,49.38
8597,2024-07-15,Eletrônicos,Norte,Site,2,832.65,1665.3
8598,2024-09-30,Casa,Centro-Oeste,Site,1,365.25,365.25
8599,2023-06-19,Esportes,Sul,Marketplace,1,319.19,319.19
8600,2023-03-18,Eletrônicos,Sudeste,Site,3,755.96,2267.88
8601,2024-04-18,Eletrônicos,Sudeste,App,3,3611.35,10834.05
8602,2024-06-28,Vestuário,Sudeste,Marketplace,1,322.52,322.52
8603,2024-10-27,Esportes,Nordeste,App,2,195.9,391.8
8604,2024-11-04,Eletrônicos,Sudeste,App,1,2490.01,2490.01
8605,2024-09-16,Livros,Nordeste,Site,4,60.22,240.88
8606,2024-04-21,Vestuário,Sudeste,Marketplace,2,359.26,718.52
8607,2023-11-12,Esportes,Sul,Site,1,218.78,218.78
8608,2023-06-27,Vestuário,Sudeste,Site,2,364.69,729.38
8609,2024-11-16,Casa,Sudeste,Marketplace,4,363.06,1452.24
8610,2023-06-01,Esportes,Sudeste,Site,1,568.11,568.11
8611,2024-05-28,Vestuário,Nordeste,App,1,120.27,120.27
8612,2023-02-21,Vestuário,Sul,App,1,268.71,268.71
8613,2024-09-02,Eletrônicos,Sul,App,4,3794.3,15177.2
8614,2024-03-24,Casa,Nordeste,App,4,260.55,1042.2
8615,2024-09-17,Livros,Sudeste,Site,1,116.93,116.93
8616,2023-12-27,Casa,Sul,App,4,523.13,2092.52
8617,2023-08-31,Eletrônicos,Sudeste,Site,4,2155.67,8622.68
8618,2024-01-06,Vestuário,Sudeste,Site,1,367.08,367.08
8619,2024-05-12,Esportes,Sul,Site,3,657.03,1971.09
8620,2023-04-09,Vestuário,Nordeste,App,2,338.43,676.86
8621,2023-08-13,Esportes,Sudeste,App,2,303.05,606.1
8622,2024-03-10,Casa,Sudeste,App,1,862.56,862.56
8623,2023-09-06,Livros,Sudeste,App,2,66.43,132.86
8624,2023-08-14,Eletrônicos,Sudeste,Site,1,1949.98,1949.98
8625,2023-01-16,Vestuário,Sul,Site,1,382.42,382.42
8626,2023-10-14,Esportes,Nordeste,Site,1,713.94,713.94
8627,2023-08-30,Vestuário,Nordeste,Site,2,152.19,304.38
8628,2024-01-03,Livros,Norte,Marketplace,1,91.98,91.98
8629,2023-04-09,Vestuário,Norte,App,2,166.92,333.84
8630,2024-07-30,Casa,Sudeste,App,1,215.48,215.48
8631,2023-11-15,Esportes,Nordeste,App,1,465.98,465.98
8632,2023-03-07,Vestuário,Sul,Site,1,158.13,158.13
8633,2024-12-25,Eletrônicos,Centro-Oeste,Marketplace,3,1398.28,4194.84
8634,2024-11-01,Casa,Norte,Site,1,799.84,799.84
8635,2024-05-20,Eletrônicos,Sudeste,Site,1,3257.56,3257.56
8636,2024-10-04,Vestuário,Nordeste,Marketplace,4,196.49,785.96
8637,2024-06-12,Eletrônicos,Sudeste,Site,3,3427.56,10282.68
8638,2023-04-12,Eletrônicos,Sudeste,Marketplace,2,1973.76,3947.52
8639,2024-06-28,Vestuário,Nordeste,App,4,142.32,569.28
8640,2024-01-30,Eletrônicos,Sudeste,App,4,1375.02,5500.08
8641,2023-07-07,Livros,Sudeste,App,1,34.76,34.76
8642,2024-10-31,Eletrônicos,Sul,App,1,1873.12,1873.12
8643,2023-02-16,Casa,Sul,App,3,371.92,1115.76
8644,2023-08-15,Eletrônicos,Sudeste,App,2,2173.99,4347.98
8645,2023-04-07,Eletrônicos,Sudeste,App,3,1274.56,3823.68
8646,2024-09-13,Vestuário,Sudeste,App,3,305.2,915.6
8647,2023-07-19,Casa,Sudeste,App,1,575.58,575.58
8648,2023-09-03,Vestuário,Sudeste,Marketplace,3,176.14,528.42
8649,2023-06-15,Eletrônicos,Sudeste,Site,3,3068.82,9206.46
8650,2024-08-30,Eletrônicos,Sudeste,App,1,1561.21,1561.21
8651,2024-04-17,Livros,Sudeste,Site,4,30.35,121.4
8652,2023-07-27,Vestuário,Sudeste,Marketplace,3,139.97,419.91
8653,2024-10-16,Livros,Sudeste,App,4,104.72,418.88
8654,2023-12-16,Eletrônicos,Sul,Marketplace,3,2968.6,8905.8
8655,2024-12-01,Eletrônicos,Sudeste,App,2,218.37,436.74
8656,2023-07-26,Vestuário,Nordeste,Site,2,345.93,691.86
8657,2023-06-20,Vestuário,Sul,Site,4,73.91,295.64
8658,2023-07-29,Vestuário,Centro-Oeste,Site,2,152.78,305.56
8659,2024-07-12,Livros,Sudeste,Marketplace,3,98.62,295.86
8660,2024-01-13,Eletrônicos,Sudeste,Marketplace,1,1501.62,1501.62
8661,2023-11-21,Vestuário,Sudeste,Marketplace,4,392.8,1571.2
8662,2024-12-21,Vestuário,Norte,Site,3,89.77,269.31
8663,2023-03-18,Esportes,Sudeste,App,4,582.29,2329.16
8664,2023-06-24,Casa,Sudeste,App,3,618.78,1856.34
8665,2023-12-26,Casa,Centro-Oeste,App,3,180.56,541.68
8666,2023-03-15,Livros,Sudeste,App,3,80.46,241.38
8667,2024-04-05,Livros,Sudeste,Marketplace,4,112.98,451.92
8668,2023-01-13,Casa,Sudeste,App,3,323.29,969.87
8669,2024-02-19,Esportes,Sudeste,Site,3,223.36,670.08
8670,2024-12-13,Eletrônicos,Sudeste,Site,3,2020.13,6060.39
8671,2024-03-03,Casa,Centro-Oeste,Site,1,288.58,288.58
8672,2024-12-06,Vestuário,Sul,App,4,214.1,856.4
8673,2023-09-09,Eletrônicos,Sul,App,3,1954.19,5862.57
8674,2023-11-13,Esportes,Sudeste,Site,1,472.47,472.47
8675,2024-12-28,Eletrônicos,Nordeste,Marketplace,4,2246.08,8984.32
8676,2024-06-27,Esportes,Centro-Oeste,App,3,221.4,664.2
8677,2024-10-05,Vestuário,Sudeste,Site,3,100.96,302.88
8678,2023-03-11,Livros,Sudeste,Marketplace,3,25.31,75.93
8679,2024-11-20,Vestuário,Centro-Oeste,App,3,184.83,554.49
8680,2024-06-24,Casa,Norte,App,4,441.36,1765.44
8681,2024-06-23,Eletrônicos,Sudeste,Site,2,1101.27,2202.54
8682,2023-09-26,Livros,Sudeste,Site,4,94.78,379.12
8683,2024-07-23,Eletrônicos,Sudeste,Site,4,2651.68,10606.72
8684,2024-02-05,Casa,Nordeste,App,3,600.25,1800.75
8685,2024-06-29,Esportes,Sul,App,4,385.01,1540.04
8686,2024-02-22,Vestuário,Sul,Marketplace,1,93.24,93.24
8687,2023-11-01,Casa,Sul,App,3,773.02,2319.06
8688,2023-07-11,Esportes,Sudeste,App,1,676.16,676.16
8689,2024-04-03,Eletrônicos,Sudeste,Marketplace,3,605.82,1817.46
8690,2024-10-03,Vestuário,Nordeste,App,2,308.97,617.94
8691,2023-04-01,Vestuário,Centro-Oeste,Site,1,91.05,91.05
8692,2024-12-18,Esportes,Sul,Marketplace,2,761.72,1523.44
8693,2024-03-07,Eletrônicos,Sul,Site,1,3012.33,3012.33
8694,2024-10-15,Livros,Sudeste,Marketplace,2,102.96,205.92
8695,2023-05-18,Casa,Sudeste,App,2,632.45,1264.9
8696,2024-01-08,Casa,Nordeste,Site,2,414.07,828.14
8697,2023-04-07,Esportes,Norte,Site,1,692.04,692.04
8698,2023-08-20,Eletrônicos,Sudeste,Site,4,2230.64,8922.56
8699,2023-10-27,Vestuário,Nordeste,Site,2,329.56,659.12
8700,2023-10-23,Eletrônicos,Nordeste,Marketplace,3,3814.28,11442.84
8701,2024-12-25,Eletrônicos,Sudeste,Marketplace,2,2434.38,4868.76
8702,2024-11-08,Eletrônicos,Centro-Oeste,Site,1,1834.83,1834.83
8703,2023-01-15,Esportes,Sudeste,Site,1,226.36,226.36
8704,2023-11-30,Livros,Sudeste,App,1,39.04,39.04
8705,2024-07-24,Vestuário,Sul,Marketplace,1,245.28,245.28
8706,2023-02-22,Casa,Nordeste,Marketplace,2,272.14,544.28
8707,2024-07-07,Casa,Sul,App,3,401.31,1203.93
8708,2023-11-15,Casa,Norte,Site,1,794.91,794.91
8709,2023-06-27,Eletrônicos,Sul,Site,4,1575.06,6300.24
8710,2024-08-25,Casa,Sul,App,3,429.58,1288.74
8711,2023-10-07,Livros,Sudeste,Site,3,70.1,210.3
8712,2024-10-29,Vestuário,Sudeste,Site,1,101.09,101.09
8713,2024-05-15,Esportes,Centro-Oeste,Site,4,461.88,1847.52
8714,2024-01-23,Vestuário,Sul,Marketplace,2,279.18,558.36
8715,2023-12-15,Vestuário,Nordeste,Marketplace,1,330.37,330.37
8716,2023-02-22,Livros,Sudeste,Site,2,86.26,172.52
8717,2023-03-02,Vestuário,Sudeste,Site,2,343.55,687.1
8718,2023-01-17,Vestuário,Norte,Site,3,287.84,863.52
8719,2023-10-22,Vestuário,Sul,App,3,156.99,470.97
8720,2023-07-21,Esportes,Sudeste,Marketplace,1,364.03,364.03
8721,2024-02-28,Vestuário,Sudeste,App,3,108.13,324.39
8722,2023-08-14,Eletrônicos,Sul,App,1,1159.66,1159.66
8723,2023-10-18,Casa,Sudeste,Marketplace,2,373.65,747.3
8724,2023-06-29,Esportes,Sudeste,App,4,86.49,345.96
8725,2023-12-31,Eletrônicos,Norte,Marketplace,1,3053.84,3053.84
8726,2023-03-18,Livros,Sudeste,App,3,83.89,251.67
8727,2023-07-14,Esportes,Nordeste,App,1,499.03,499.03
8728,2023-11-27,Livros,Sudeste,Site,2,50.96,101.92
